https://agilesparks.com/,Claude,aria-allowed-attr,cot,0.5,1,0
https://www.clickatell.com/,Claude,aria-allowed-attr,cot,0.5,5,0
https://www.pnet.co.za/,Claude,aria-allowed-attr,cot,0.5,3,0
https://www.pricecheck.co.za/,Claude,aria-required-attr,cot,0.5,1,0
https://linkdsl.com/,Claude,aria-allowed-attr,cot,0.5,3,1
https://menara.ma/,Claude,aria-required-attr,cot,0.5,4,0
https://www.safarinow.com/,Claude,aria-required-attr,cot,0.5,1,0
https://www.thewinesociety.com/,Claude,aria-allowed-attr,cot,0.5,1,0
https://www.universityarchives.com/,Claude,aria-allowed-attr,cot,0.5,2,0
https://agilesparks.com/,Claude,aria-allowed-attr,fewShot,0.5,1,0
https://www.pnet.co.za/,Claude,aria-allowed-attr,fewShot,0.5,3,0
https://www.pricecheck.co.za/,Claude,aria-required-attr,fewShot,0.5,1,0
https://linkdsl.com/,Claude,aria-allowed-attr,fewShot,0.5,3,0
https://menara.ma/,Claude,aria-required-attr,fewShot,0.5,1,0
https://www.safarinow.com/,Claude,aria-required-attr,fewShot,0.5,1,0
https://www.thewinesociety.com/,Claude,aria-allowed-attr,fewShot,0.5,1,0
https://www.universityarchives.com/,Claude,aria-allowed-attr,fewShot,0.5,2,0
https://agilesparks.com/,Claude,aria-allowed-attr,ReAct,0.5,1,0
https://www.clickatell.com/,Claude,aria-allowed-attr,ReAct,0.5,5,0
https://www.pnet.co.za/,Claude,aria-allowed-attr,ReAct,0.5,3,0
https://www.pricecheck.co.za/,Claude,aria-required-attr,ReAct,0.5,1,1
https://linkdsl.com/,Claude,aria-allowed-attr,ReAct,0.5,3,0
https://menara.ma/,Claude,aria-required-attr,ReAct,0.5,1,0
https://www.safarinow.com/,Claude,aria-required-attr,ReAct,0.5,1,0
https://www.thewinesociety.com/,Claude,aria-allowed-attr,ReAct,0.5,1,0
https://www.universityarchives.com/,Claude,aria-allowed-attr,ReAct,0.5,2,1
https://www.pnet.co.za/,GPT,aria-allowed-attr,cot,0.5,3,0
https://www.pricecheck.co.za/,GPT,aria-required-attr,cot,0.5,1,0
https://linkdsl.com/,GPT,aria-allowed-attr,cot,0.5,3,0
https://menara.ma/,GPT,aria-required-attr,cot,0.5,4,0
https://www.safarinow.com/,GPT,aria-required-attr,cot,0.5,1,0
https://agilesparks.com/,GPT,aria-allowed-attr,fewShot,0.5,1,0
https://www.clickatell.com/,GPT,aria-allowed-attr,fewShot,0.5,5,0
https://www.pnet.co.za/,GPT,aria-allowed-attr,fewShot,0.5,3,0
https://www.pricecheck.co.za/,GPT,aria-required-attr,fewShot,0.5,1,0
https://linkdsl.com/,GPT,aria-allowed-attr,fewShot,0.5,3,0
https://menara.ma/,GPT,aria-required-attr,fewShot,0.5,1,0
https://www.safarinow.com/,GPT,aria-required-attr,fewShot,0.5,1,0
https://www.thewinesociety.com/,GPT,aria-allowed-attr,fewShot,0.5,1,0
https://www.universityarchives.com/,GPT,aria-allowed-attr,fewShot,0.5,2,0
https://www.clickatell.com/,GPT,aria-allowed-attr,ReAct,0.5,5,0
https://www.pnet.co.za/,GPT,aria-allowed-attr,ReAct,0.5,3,0
https://www.pricecheck.co.za/,GPT,aria-required-attr,ReAct,0.5,1,0
https://linkdsl.com/,GPT,aria-allowed-attr,ReAct,0.5,3,0
https://menara.ma/,GPT,aria-required-attr,ReAct,0.5,4,0
https://www.safarinow.com/,GPT,aria-required-attr,ReAct,0.5,1,0
https://www.fivestars.com/,Claude,color-contrast,cot,0.5,42,35
https://www.linuxfoundation.org/,Claude,color-contrast,cot,0.5,33,31
https://www.nuorder.com/,Claude,color-contrast,cot,0.5,6,6
https://www.stratus.com/,Claude,color-contrast,cot,0.5,14,16
https://www.fivestars.com/,Claude,color-contrast,fewShot,0.5,42,0
https://www.linuxfoundation.org/,Claude,color-contrast,fewShot,0.5,28,20
https://www.nuorder.com/,Claude,color-contrast,fewShot,0.5,6,3
https://www.stratus.com/,Claude,color-contrast,fewShot,0.5,14,8
https://www.fivestars.com/,Claude,color-contrast,ReAct,0.5,42,0
https://www.linuxfoundation.org/,Claude,color-contrast,ReAct,0.5,33,7
https://www.nuorder.com/,Claude,color-contrast,ReAct,0.5,6,0
https://www.stratus.com/,Claude,color-contrast,ReAct,0.5,17,4
https://www.fivestars.com/,GPT,color-contrast,cot,0.5,42,0
https://www.linuxfoundation.org/,GPT,color-contrast,cot,0.5,19,17
https://www.nuorder.com/,GPT,color-contrast,cot,0.5,8,0
https://www.stratus.com/,GPT,color-contrast,cot,0.5,14,5
https://www.unileverfoodsolutions.fr/,GPT,color-contrast,cot,0.5,47,12
https://www.fivestars.com/,GPT,color-contrast,fewShot,0.5,42,0
https://www.linuxfoundation.org/,GPT,color-contrast,fewShot,0.5,32,7
https://www.nuorder.com/,GPT,color-contrast,fewShot,0.5,8,0
https://www.stratus.com/,GPT,color-contrast,fewShot,0.5,14,8
https://www.unileverfoodsolutions.fr/,GPT,color-contrast,fewShot,0.5,47,17
https://www.fivestars.com/,GPT,color-contrast,ReAct,0.5,42,4
https://www.linuxfoundation.org/,GPT,color-contrast,ReAct,0.5,32,8
https://www.nuorder.com/,GPT,color-contrast,ReAct,0.5,8,0
https://www.stratus.com/,GPT,color-contrast,ReAct,0.5,14,3
https://www.unileverfoodsolutions.fr/,GPT,color-contrast,ReAct,0.5,47,20
https://5pillarsuk.com/,Claude,html-has-lang,cot,0.5,1,0
https://aspirebridge.com/,Claude,html-has-lang,cot,0.5,1,0
https://www.bakupages.com/,Claude,html-has-lang,cot,0.5,1,0
https://docs.behat.org/en/latest/,Claude,html-has-lang,cot,0.5,1,0
https://homemade-recipes.blogspot.com/,Claude,html-has-lang,cot,0.5,1,0
https://coinsandcanada.com/,Claude,html-has-lang,cot,0.5,1,0
https://wanfangdata.com.cn/,Claude,html-has-lang,cot,0.5,1,0
https://demetrimusic.com/,Claude,html-has-lang,cot,0.5,1,0
https://wordpress.dwbooster.com/,Claude,html-has-lang,cot,0.5,1,0
https://www.funnycide.com/,Claude,html-has-lang,cot,0.5,1,0
https://garbageplate.com/,Claude,html-has-lang,cot,0.5,1,0
https://genomeribbon.com/,Claude,html-has-lang,cot,0.5,1,0
https://bekasikota.go.id/,Claude,html-has-lang,cot,0.5,1,0
https://swinburnearchive.indiana.edu/,Claude,html-has-lang,cot,0.5,1,1
https://martinmch.com/,Claude,html-has-lang,cot,0.5,1,0
https://www.massmedic.com/,Claude,html-has-lang,cot,0.5,1,0
https://www.mediendenk.de/,Claude,html-has-lang,cot,0.5,1,0
https://pastebin.mozilla.org/,Claude,html-has-lang,cot,0.5,1,0
https://nattou.org/,Claude,html-has-lang,cot,0.5,1,1
https://5pillarsuk.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://aspirebridge.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://www.bakupages.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://docs.behat.org/en/latest/,Claude,html-has-lang,fewShot,0.5,1,0
https://homemade-recipes.blogspot.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://coinsandcanada.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://wanfangdata.com.cn/,Claude,html-has-lang,fewShot,0.5,1,0
https://demetrimusic.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://wordpress.dwbooster.com/,Claude,html-has-lang,fewShot,0.5,1,0
https://5pillarsuk.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://aspirebridge.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://www.bakupages.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://docs.behat.org/en/latest/,Claude,html-has-lang,ReAct,0.5,1,0
https://homemade-recipes.blogspot.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://coinsandcanada.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://demetrimusic.com/,Claude,html-has-lang,ReAct,0.5,1,0
https://5pillarsuk.com/,GPT,html-has-lang,cot,0.5,1,0
https://aspirebridge.com/,GPT,html-has-lang,cot,0.5,1,0
https://www.bakupages.com/,GPT,html-has-lang,cot,0.5,1,0
https://docs.behat.org/en/latest/,GPT,html-has-lang,cot,0.5,1,0
https://homemade-recipes.blogspot.com/,GPT,html-has-lang,cot,0.5,1,0
https://coinsandcanada.com/,GPT,html-has-lang,cot,0.5,1,0
https://wanfangdata.com.cn/,GPT,html-has-lang,cot,0.5,1,0
https://demetrimusic.com/,GPT,html-has-lang,cot,0.5,1,0
https://5pillarsuk.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://aspirebridge.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://www.bakupages.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://docs.behat.org/en/latest/,GPT,html-has-lang,fewShot,0.5,1,0
https://homemade-recipes.blogspot.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://coinsandcanada.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://wanfangdata.com.cn/,GPT,html-has-lang,fewShot,0.5,1,0
https://demetrimusic.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://wordpress.dwbooster.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://www.funnycide.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://garbageplate.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://bekasikota.go.id/,GPT,html-has-lang,fewShot,0.5,1,0
https://genomeribbon.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://bekasikota.go.id/,GPT,html-has-lang,fewShot,0.5,1,0
https://swinburnearchive.indiana.edu/,GPT,html-has-lang,fewShot,0.5,1,1
https://martinmch.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://www.massmedic.com/,GPT,html-has-lang,fewShot,0.5,1,0
https://www.mediendenk.de/,GPT,html-has-lang,fewShot,0.5,1,0
https://pastebin.mozilla.org/,GPT,html-has-lang,fewShot,0.5,1,0
https://nattou.org/,GPT,html-has-lang,fewShot,0.5,1,0
https://5pillarsuk.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://aspirebridge.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://www.bakupages.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://docs.behat.org/en/latest/,GPT,html-has-lang,ReAct,0.5,1,0
https://homemade-recipes.blogspot.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://coinsandcanada.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://wanfangdata.com.cn/,GPT,html-has-lang,ReAct,0.5,1,0
https://demetrimusic.com/,GPT,html-has-lang,ReAct,0.5,1,0
https://www.bigododge.com/,Claude,link-name,cot,0.5,2,0
https://www.idx.inc/,Claude,link-name,cot,0.5,6,0
https://www.intapp.com/,Claude,link-name,cot,0.5,8,0
https://www.linuxfoundation.org/,Claude,link-name,cot,0.5,14,0
https://www.nuorder.com/,Claude,link-name,cot,0.5,2,0
https://www.shoppersstop.com/,Claude,link-name,cot,0.5,44,0
https://www.stratus.com/,Claude,link-name,cot,0.5,15,0
https://www.taylor.com/,Claude,link-name,cot,0.5,6,0
https://www.unileverfoodsolutions.fr/,Claude,link-name,cot,0.5,8,1
https://www.bigododge.com/,Claude,link-name,fewShot,0.5,2,0
https://www.idx.inc/,Claude,link-name,fewShot,0.5,6,0
https://www.intapp.com/,Claude,link-name,fewShot,0.5,8,0
https://www.linuxfoundation.org/,Claude,link-name,fewShot,0.5,14,0
https://www.nuorder.com/,Claude,link-name,fewShot,0.5,2,0
https://www.shoppersstop.com/,Claude,link-name,fewShot,0.5,44,0
https://www.stratus.com/,Claude,link-name,fewShot,0.5,15,0
https://www.taylor.com/,Claude,link-name,fewShot,0.5,6,0
https://www.unileverfoodsolutions.fr/,Claude,link-name,fewShot,0.5,8,0
https://www.bigododge.com/,GPT,link-name,cot,0.5,2,0
https://www.fivestars.com/,GPT,link-name,cot,0.5,3,0
https://www.idx.inc/,GPT,link-name,cot,0.5,6,0
https://www.intapp.com/,GPT,link-name,cot,0.5,8,0
https://www.linuxfoundation.org/,GPT,link-name,cot,0.5,14,0
https://www.nuorder.com/,GPT,link-name,cot,0.5,2,0
https://www.shoppersstop.com/,GPT,link-name,cot,0.5,44,0
https://www.stratus.com/,GPT,link-name,cot,0.5,15,0
https://www.taylor.com/,GPT,link-name,cot,0.5,6,0
https://www.unileverfoodsolutions.fr/,GPT,link-name,cot,0.5,8,0
https://www.bigododge.com/,GPT,link-name,fewShot,0.5,2,0
https://www.fivestars.com/,GPT,link-name,fewShot,0.5,3,1
https://www.idx.inc/,GPT,link-name,fewShot,0.5,6,0
https://www.intapp.com/,GPT,link-name,fewShot,0.5,8,0
https://www.linuxfoundation.org/,GPT,link-name,fewShot,0.5,14,0
https://www.nuorder.com/,GPT,link-name,fewShot,0.5,2,0
https://www.shoppersstop.com/,GPT,link-name,fewShot,0.5,44,0
https://www.stratus.com/,GPT,link-name,fewShot,0.5,15,0
https://www.taylor.com/,GPT,link-name,fewShot,0.5,6,0
https://www.unileverfoodsolutions.fr/,GPT,link-name,fewShot,0.5,8,0
https://www.argentdata.com/catalog/,Claude,meta-viewport,cot,0.5,1,0
https://homemade-recipes.blogspot.com/,Claude,meta-viewport,cot,0.5,1,0
